Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Oct 5, 2025 5:00 AM;Oct 5, 2025 6:00 AM;3699.59;1609.69;3595.37;33322.63;11.18;82.46;0;2162;501;1908;819.75;1869.25
Oct 5, 2025 6:00 AM;Oct 5, 2025 7:00 AM;3833.25;1449.38;3481.86;33798.67;12.21;82.01;0;2159.5;505.75;1929.5;248.75;1846.5
Oct 5, 2025 7:00 AM;Oct 5, 2025 8:00 AM;3920.51;1507.6;3994.73;34427.53;279.17;81.99;0;2149;525.5;1883.25;897.25;1749
Oct 5, 2025 8:00 AM;Oct 5, 2025 9:00 AM;3917.94;1450.16;4855.51;34990.57;3126.15;82.02;0;2134.25;542.75;1903;526.5;1730.25
Oct 5, 2025 9:00 AM;Oct 5, 2025 10:00 AM;3817.3;1474.94;4271.78;33881.23;7918.47;85.08;0;2123.25;564.75;2007;183.75;1716
Oct 5, 2025 10:00 AM;Oct 5, 2025 11:00 AM;3707.97;1564.5;3850.94;33319.71;12336.53;84.94;0;2112;559.25;2044.75;127.5;1702.5
Oct 5, 2025 11:00 AM;Oct 5, 2025 12:00 PM;3615.92;1554.83;4086.71;32169.78;14867.69;86.5;0;2119.75;548;2092.25;105.5;1712.5
Oct 5, 2025 12:00 PM;Oct 5, 2025 1:00 PM;3553.79;1585.04;3364.69;33893.9;17072.26;86.44;0;2136;549.25;2011;24;1711
Oct 5, 2025 1:00 PM;Oct 5, 2025 2:00 PM;3543.99;1584.15;3099.44;34012.03;17685.84;86.23;0;2125.5;542.5;1978.25;61.75;1694.5
Oct 5, 2025 2:00 PM;Oct 5, 2025 3:00 PM;3541.46;1598.76;3219.68;33156.06;16441.7;86.47;0;2124.75;528.5;1973.25;98.25;1686.25
Oct 5, 2025 3:00 PM;Oct 5, 2025 4:00 PM;3568.54;1473.89;3700.43;32574.54;13614.77;85.69;0;2124.5;577.75;2003.5;125;1689.75
Oct 5, 2025 4:00 PM;Oct 5, 2025 5:00 PM;3676.6;1415.17;4063.11;33475.09;9286.13;83.72;0;2130.25;687.25;1985.25;221.25;1700.25
Oct 5, 2025 5:00 PM;Oct 5, 2025 6:00 PM;3907.68;1474.44;5807.68;34478.35;3928.06;84.51;0;2497;835.25;2034;379;1708.5
Oct 5, 2025 6:00 PM;Oct 5, 2025 7:00 PM;4288.33;1502.63;5529.93;35527.8;480.12;87.52;0;3311;933.25;2633.75;3009;1695.25
Oct 5, 2025 7:00 PM;Oct 5, 2025 8:00 PM;4446.31;1547.77;3835.39;36295.46;25.57;88.41;0;4277;1009;3276.25;4395.5;1683.5
Oct 5, 2025 8:00 PM;Oct 5, 2025 9:00 PM;4350.08;1386.34;4093.24;37593.11;19.66;88.21;0;4420.75;838.25;2971.75;3514.75;1693
Oct 5, 2025 9:00 PM;Oct 5, 2025 10:00 PM;4198.87;1406.52;4233.17;38254.71;17.62;87.81;0;4534.25;808.75;2683;2129.25;1690.5
Oct 5, 2025 10:00 PM;Oct 5, 2025 11:00 PM;4030.31;1491.35;4745.84;36567.95;16.16;88.47;0;3776.5;933.5;2584.5;2138.75;1692.25
Oct 5, 2025 11:00 PM;Oct 6, 2025 12:00 AM;3884.37;1518.97;5069.43;36280.5;15.81;87.06;0;3187.5;915.25;2596.75;859.75;1716
Oct 6, 2025 12:00 AM;Oct 6, 2025 1:00 AM;3670.3;1337.89;5075.89;35298.69;15.84;91.29;0;3121.25;726.75;2970.25;90.75;1688.75
Oct 6, 2025 1:00 AM;Oct 6, 2025 2:00 AM;3616.44;1348.24;5766.77;36171.4;15.74;108.46;0;3024.75;426.75;2642;1.75;1692.5
Oct 6, 2025 2:00 AM;Oct 6, 2025 3:00 AM;3583.66;1345.97;5985.43;35519.8;16.21;108.14;0;3046.25;542.5;2592.5;4.5;1691.5
Oct 6, 2025 3:00 AM;Oct 6, 2025 4:00 AM;3593.41;1320.44;5599.26;34747.92;15.97;107.93;0;3054.5;637.25;2956;1.25;1681.75
Oct 6, 2025 4:00 AM;Oct 6, 2025 5:00 AM;3648.9;1332.32;4792.56;34100.9;15.51;108.03;0;3048.75;679.75;3374;181.75;1681.5
Oct 6, 2025 5:00 AM;Oct 6, 2025 6:00 AM;3721.24;1345.84;4992.52;33238.59;16.11;105.66;0;3750.75;818;4139.25;152.25;1684
Oct 6, 2025 6:00 AM;Oct 6, 2025 7:00 AM;3971.42;1422.16;4446.72;33040.69;16.79;103.25;0;5144.5;1440;5772.5;400.5;1672
Oct 6, 2025 7:00 AM;Oct 6, 2025 8:00 AM;4281.65;1625.12;5596.72;30730.98;189.65;102.19;0;6420.25;2073.25;8098.25;2096.75;1683.75
Oct 6, 2025 8:00 AM;Oct 6, 2025 9:00 AM;4306.72;1767.81;4504.61;29111.63;2204.76;99.45;0;7330.5;2621.75;8622.25;2828.75;1714.5
Oct 6, 2025 9:00 AM;Oct 6, 2025 10:00 AM;4149.29;1553.87;3588.47;27685.49;5557.25;99.41;0;7515.25;3025.5;8567.5;771;1717
Oct 6, 2025 10:00 AM;Oct 6, 2025 11:00 AM;3921.17;1751.8;3144.92;26494.42;8337.48;100.43;0;7706.75;3149.5;8979.5;1197.5;1736
Oct 6, 2025 11:00 AM;Oct 6, 2025 12:00 PM;3752.43;1692.14;2937.49;26309.46;9871.2;101.98;0;7759;3379.25;8687.25;1347.25;1752.5
Oct 6, 2025 12:00 PM;Oct 6, 2025 1:00 PM;3689.54;1560.61;2907.79;25717.32;10663.74;103.75;0;7886.5;3632.5;7971;313.25;1784.25
Oct 6, 2025 1:00 PM;Oct 6, 2025 2:00 PM;3576.24;1570.73;2644.61;24970.66;10530.88;104.71;0;7898.75;3694;7413;274.25;1807.5
Oct 6, 2025 2:00 PM;Oct 6, 2025 3:00 PM;3522.47;1693.47;2451.99;23948.16;9163.31;104.92;0;7949.25;3545.75;8004.5;465;1771.75
Oct 6, 2025 3:00 PM;Oct 6, 2025 4:00 PM;3616.98;1640.23;2197.57;22144.37;6810.3;105.38;0;8587.25;3113;8669.5;584.75;1802.25
Oct 6, 2025 4:00 PM;Oct 6, 2025 5:00 PM;3866.93;1574.05;1898.09;20662.99;4293.06;107.16;0;9360.5;3100.5;9436.5;266;1787.25
Oct 6, 2025 5:00 PM;Oct 6, 2025 6:00 PM;4234.14;1743.2;1513.96;19187.21;1722.49;106.83;0;9593;2988.25;10677.25;1789.5;1828.25
Oct 6, 2025 6:00 PM;Oct 6, 2025 7:00 PM;4556.84;1983.78;1271.51;17201.28;182.1;106.93;0;9790.25;3135.5;11352.5;4242;1843
Oct 6, 2025 7:00 PM;Oct 6, 2025 8:00 PM;4570.96;2088.85;1309.45;15341.18;27.73;107.8;0;10177;3020.75;11687.75;3202.5;1817.5
Oct 6, 2025 8:00 PM;Oct 6, 2025 9:00 PM;4480.82;2141.32;996.68;13955.21;22.27;107.77;0;10212;2917.75;11013.25;3508.25;1835.5
Oct 6, 2025 9:00 PM;Oct 6, 2025 10:00 PM;4246.9;2064.77;832.85;12112.85;18.31;107.73;0;9959;2897.5;10756;1720.75;1842.25
Oct 6, 2025 10:00 PM;Oct 6, 2025 11:00 PM;4023.08;1913.95;774.2;10382.64;15.53;108.41;0;9866.25;2867.75;10343.5;382.25;1851
Oct 6, 2025 11:00 PM;Oct 7, 2025 12:00 AM;3858.79;1824.44;853.64;9458.26;16.89;108.77;0;9837;2725;10261.5;106.5;1875.5
Oct 7, 2025 12:00 AM;Oct 7, 2025 1:00 AM;3653.12;1691.67;896.2;8306.45;14.74;108.58;0;9801;2571.75;10261;5.5;1674
Oct 7, 2025 1:00 AM;Oct 7, 2025 2:00 AM;3607.03;1760.06;778.19;7135.62;14.2;108.71;0;9799.75;2412.5;10283;3.75;1653
Oct 7, 2025 2:00 AM;Oct 7, 2025 3:00 AM;3598.12;1727.76;646.28;6214.84;14.2;109.01;0;9778.75;2420.75;10255.5;7;1644
Oct 7, 2025 3:00 AM;Oct 7, 2025 4:00 AM;3613.16;1710.86;533.95;5374.81;15.11;109.17;0;9764;2438.75;10421.25;5;1692.25
Oct 7, 2025 4:00 AM;Oct 7, 2025 5:00 AM;3697.61;1730.64;798.61;4562.13;13.97;108.87;0;9798;2669.75;10962.75;6;1680.5
Oct 7, 2025 5:00 AM;Oct 7, 2025 6:00 AM;3837.17;1731.07;1123.54;3873.42;12.22;108.58;0;9812;3108;11669.25;18.5;1648.5
Oct 7, 2025 6:00 AM;Oct 7, 2025 7:00 AM;4267.07;2074.15;1316.7;3366.21;13.92;106.82;0;10294.75;3606;12898.25;2159.25;1651.75
Oct 7, 2025 7:00 AM;Oct 7, 2025 8:00 AM;4534.21;2265.97;1719.5;3204.31;119.7;104.28;0;10858.75;4079.75;13028;4601.25;1710.75
Oct 7, 2025 8:00 AM;Oct 7, 2025 9:00 AM;4503.66;2134.27;1983.29;3336.16;1510.7;101.68;0;11231.5;4184.25;12782.5;4171.25;1688.5
Oct 7, 2025 9:00 AM;Oct 7, 2025 10:00 AM;4343.03;2005.86;1939.91;3251.21;4512.9;102.72;0;11248;4212;12500.75;2925.25;1649.75
Oct 7, 2025 10:00 AM;Oct 7, 2025 11:00 AM;3929.91;1828.78;2123.95;3107.99;8058.92;100.65;0;11413;4253.5;11730.25;978;1629.5
Oct 7, 2025 11:00 AM;Oct 7, 2025 12:00 PM;3755.49;1812.54;2414.43;3028.6;10999.27;102.33;0;11341.75;4149;11315.75;548.25;1724
Oct 7, 2025 12:00 PM;Oct 7, 2025 1:00 PM;3616.21;1800.01;2689.38;3118.12;12557.21;98.03;0;11001.5;4007.25;11161.25;164.5;1801.5
Oct 7, 2025 1:00 PM;Oct 7, 2025 2:00 PM;3578.34;1841.33;2824.46;3373.45;12360.82;98.73;0;10971.5;3931;10908.25;23;1805.75
Oct 7, 2025 2:00 PM;Oct 7, 2025 3:00 PM;3593.31;1885.97;3143.69;3531.8;11053.53;99.28;0;11024;3829.5;11188;204.25;1774
Oct 7, 2025 3:00 PM;Oct 7, 2025 4:00 PM;3684.67;1915.6;3046.58;3792.02;8172.36;101.75;0;11102.25;3676;11467.25;325;1758.75
Oct 7, 2025 4:00 PM;Oct 7, 2025 5:00 PM;3955.08;1754.29;3387.34;3937.3;4915.12;103.15;0;11258;3700.5;12074;667.75;1766
Oct 7, 2025 5:00 PM;Oct 7, 2025 6:00 PM;4411.84;1839.29;3311.15;3909.14;2020.75;103.01;0;11477.75;4136.5;12749.5;2683.25;1779.5
Oct 7, 2025 6:00 PM;Oct 7, 2025 7:00 PM;4660.83;2094.98;3176.17;4359.9;238.4;103.11;0;11967.75;4398.25;13040.25;4347;1817
Oct 7, 2025 7:00 PM;Oct 7, 2025 8:00 PM;4673.02;2166.35;2902.27;4666.65;64.15;103.57;0;12013.75;4506;12573.5;4406;1803.5
Oct 7, 2025 8:00 PM;Oct 7, 2025 9:00 PM;4526.19;1924.74;3210.77;5255.72;53.56;104.18;0;12004.75;4490.25;12528.5;3008;1744.5
Oct 7, 2025 9:00 PM;Oct 7, 2025 10:00 PM;4208.38;1738.84;3294.07;5652.57;12.54;105.93;0;11950.75;4219.75;11635.5;440.75;1774.25
Oct 7, 2025 10:00 PM;Oct 7, 2025 11:00 PM;3973.59;1751.76;3130.55;5787.73;11.29;108.48;0;11590.5;4141.5;11414.75;110.25;1823.75
Oct 7, 2025 11:00 PM;Oct 8, 2025 12:00 AM;3804.91;1848.5;2796.93;5767.64;10.8;109.69;0;11598.25;3735.5;11157.75;112;1718
Oct 8, 2025 12:00 AM;Oct 8, 2025 1:00 AM;3696.13;1754.97;2681.32;5672.13;10.2;109.98;0;11443.75;3636.25;10606.75;32.75;1789
Oct 8, 2025 1:00 AM;Oct 8, 2025 2:00 AM;3633.74;1736.29;2529.19;5456.6;10.51;109.85;0;11003.5;3639.25;10377.25;6;1800
Oct 8, 2025 2:00 AM;Oct 8, 2025 3:00 AM;3600.68;1699.18;2444.66;5365.08;10.21;108.81;0;10360.25;3638.25;9989.75;5.25;1795.75
Oct 8, 2025 3:00 AM;Oct 8, 2025 4:00 AM;3607.24;1678.8;2292.05;5039.33;9.93;109.73;0;10363;3640.75;10104.25;5.25;1778.5
Oct 8, 2025 4:00 AM;Oct 8, 2025 5:00 AM;3652.56;1762.57;2033.79;5007.5;9.72;108.94;0;10562;3666.5;10647;5;1806.5
Oct 8, 2025 5:00 AM;Oct 8, 2025 6:00 AM;3764.02;1701.46;2056.35;4811.53;9.94;108.87;0;11576.75;3949.75;11144;46.25;1812.75
Oct 8, 2025 6:00 AM;Oct 8, 2025 7:00 AM;4143.71;1814.67;1929.75;4758.09;15.45;105.64;0;11751.5;4380.75;12123;1276.25;1856.75
Oct 8, 2025 7:00 AM;Oct 8, 2025 8:00 AM;4413.59;1994.46;1761;4700.31;154.93;102.02;0;12031.25;4529.75;12818.25;3632.75;1842
Oct 8, 2025 8:00 AM;Oct 8, 2025 9:00 AM;4527.76;1960.84;1598.33;4501.2;2323.41;101.85;0;11971;4551.5;12549.5;3112;1838.25
Oct 8, 2025 9:00 AM;Oct 8, 2025 10:00 AM;4385;1749.64;1103.36;3869.25;6665.95;98.53;0;11625;4515.25;12153;830.25;1789.25
Oct 8, 2025 10:00 AM;Oct 8, 2025 11:00 AM;4000.55;1672.36;944.21;3170.77;11839.74;99.93;0;11458.25;4253.25;11982;456.5;1813.25
Oct 8, 2025 11:00 AM;Oct 8, 2025 12:00 PM;3690.16;1714.41;1111.32;2836.46;15770.93;100.66;0;11229;3893.25;11483.5;168.25;1838
Oct 8, 2025 12:00 PM;Oct 8, 2025 1:00 PM;3556.42;1667.07;1359.43;2778.38;17773.17;100.15;0;10932.25;3546.5;11228.25;19.75;1843
Oct 8, 2025 1:00 PM;Oct 8, 2025 2:00 PM;3540.32;1612;1753.33;2764.15;18113.24;101.41;0;10737.25;3472;10901;36.5;1856.25
Oct 8, 2025 2:00 PM;Oct 8, 2025 3:00 PM;3550.84;1642.35;1993.07;2876.27;16424.61;104.32;0;10894.5;3759.5;10922.75;92.75;1862
Oct 8, 2025 3:00 PM;Oct 8, 2025 4:00 PM;3627.25;1657.25;2279.94;3274.42;13304.42;104.36;0;11137;4088;11183.5;111.75;1759.75
Oct 8, 2025 4:00 PM;Oct 8, 2025 5:00 PM;3989.87;1797.12;2052.5;3084.16;8510.62;106.47;0;11232.5;4487.75;12342;954.25;1754.75
Oct 8, 2025 5:00 PM;Oct 8, 2025 6:00 PM;4391.93;1972.85;2276.29;2640.36;3328.78;105.27;0;11531.75;4982.25;13523.25;3599.75;1948.5
Oct 8, 2025 6:00 PM;Oct 8, 2025 7:00 PM;4645.13;2152.15;1883.98;2640.06;369.4;99.13;0;11697.75;5324.5;14205.25;5018.5;2061.75
Oct 8, 2025 7:00 PM;Oct 8, 2025 8:00 PM;4684.21;2248.11;1520.37;2721.77;106.63;86.58;0;11720.25;5335.25;14432.5;5380.5;2238.25
Oct 8, 2025 8:00 PM;Oct 8, 2025 9:00 PM;4556.92;2151.18;1592.67;3232.07;33.51;87.05;0;11892.25;5320.75;13978.25;4171;2053.75
Oct 8, 2025 9:00 PM;Oct 8, 2025 10:00 PM;4326.81;1914.47;1651.65;3374.21;13.13;87.52;0;11927.75;5222.5;13018.5;1727.5;1881
Oct 8, 2025 10:00 PM;Oct 8, 2025 11:00 PM;4094.28;1891.98;1947.85;3594.49;10.06;87.57;0;11693.75;5095.25;12372.5;543;1853.5
Oct 8, 2025 11:00 PM;Oct 9, 2025 12:00 AM;3882.87;1832.79;2039.75;3836.87;9.3;100.4;0;11558;4734.25;11972.75;255;1860.5
Oct 9, 2025 12:00 AM;Oct 9, 2025 1:00 AM;3738.64;1579.8;1620.34;4059.78;9.06;108.68;0;11571.75;4503;11476.5;9.5;1856.5
Oct 9, 2025 1:00 AM;Oct 9, 2025 2:00 AM;3695.33;1584;1319.59;3903.19;9.74;109.13;0;11474.25;4549.5;11340;11.25;1871
Oct 9, 2025 2:00 AM;Oct 9, 2025 3:00 AM;3649.87;1624.43;1396.45;3655.68;9.65;107.61;0;11419;4555.75;11200.25;15.75;1875.25
Oct 9, 2025 3:00 AM;Oct 9, 2025 4:00 AM;3646.51;1611.61;1495.47;3625.43;9.82;105.59;0;11149.25;4502.75;11166.5;12.5;1812
Oct 9, 2025 4:00 AM;Oct 9, 2025 5:00 AM;3716.53;1636.49;1361.95;3725.92;9.74;105.77;0;11386;4222.25;11314.75;32.5;1778
Oct 9, 2025 5:00 AM;Oct 9, 2025 6:00 AM;3855.84;1677.62;1434.75;3824.07;10.54;105.45;0;11665.5;4198.75;11778.75;164.25;1760.5
Oct 9, 2025 6:00 AM;Oct 9, 2025 7:00 AM;4244.77;1752.91;1525.68;4164.31;17.85;103.39;0;11829;5081.5;12676.75;1639.25;1696
Oct 9, 2025 7:00 AM;Oct 9, 2025 8:00 AM;4470.14;2088.33;1897.1;4498.98;96;102.72;0;11934.75;5108.5;13213;4654.75;1676
Oct 9, 2025 8:00 AM;Oct 9, 2025 9:00 AM;4492.39;2169.18;2366.08;4553.53;2105.47;102.48;0;11861.75;5090.75;13209;4025;1712.5
Oct 9, 2025 9:00 AM;Oct 9, 2025 10:00 AM;4275.29;1986.41;2817.13;3775.85;6970.78;100.34;0;11816.75;5127.25;12813.5;1836.75;1703.75
Oct 9, 2025 10:00 AM;Oct 9, 2025 11:00 AM;3904.06;1725.99;3306.15;3529.8;12684.86;101.1;0;11780.25;4977.5;12122.25;532.75;1649
Oct 9, 2025 11:00 AM;Oct 9, 2025 12:00 PM;3682.41;1656.42;3885.82;4783.67;16821.98;104.99;0;11799.25;4458.75;10816.75;373.75;1664.75
Oct 9, 2025 12:00 PM;Oct 9, 2025 1:00 PM;3557.72;1815.78;4310.55;5942.27;17258.39;105.88;0;11526.25;4540.25;10441.75;358.25;1667.5
Oct 9, 2025 1:00 PM;Oct 9, 2025 2:00 PM;3630.49;2074.6;4580.3;6900.08;15578.36;105.21;0;11452.75;4418.75;10765;520.5;1743.75
Oct 9, 2025 2:00 PM;Oct 9, 2025 3:00 PM;3614.29;1849.81;4728.47;8057.33;13683.61;106.01;0;11337;4303.75;11060.75;140.25;1742
Oct 9, 2025 3:00 PM;Oct 9, 2025 4:00 PM;3582.68;1690.56;4963.64;8822.28;11065.7;106.48;0;11298;4382;11083;88.5;1688.25
Oct 9, 2025 4:00 PM;Oct 9, 2025 5:00 PM;3856.79;1929.09;5127.67;9112.02;7163.5;108.9;0;11313.5;4684;11982.5;300;1698
Oct 9, 2025 5:00 PM;Oct 9, 2025 6:00 PM;4288.14;1926.69;5580.69;10147.9;2898.99;110.36;0;11350.75;4727;12930.75;1300;1712.75
Oct 9, 2025 6:00 PM;Oct 9, 2025 7:00 PM;4524.89;1868.28;6049.95;11953.39;293.18;110.14;0;11754;4767.75;12962.75;1113.75;1695.5
Oct 9, 2025 7:00 PM;Oct 9, 2025 8:00 PM;4534.83;1764.48;6309.98;13536.2;40.4;110.2;0;11678.75;4771.75;12964.5;1297;1678.25
Oct 9, 2025 8:00 PM;Oct 9, 2025 9:00 PM;4370.47;1653.8;6409.56;15195.9;22.7;110.5;0;11591.75;4737;12564.25;591.5;1665.25
Oct 9, 2025 9:00 PM;Oct 9, 2025 10:00 PM;4131.56;1507.1;6372.33;16130.17;12.5;110.89;0;10782;4473.25;10885;77.75;1692
Oct 9, 2025 10:00 PM;Oct 9, 2025 11:00 PM;3923.92;1454.93;5461.14;16409.62;10.82;110.82;0;10189.75;4273.5;8909.5;144;1694.5
Oct 9, 2025 11:00 PM;Oct 10, 2025 12:00 AM;3775.74;1428.04;4969.54;16774.31;9.9;111.49;0;9436.25;4126;7951.5;163.25;1708.5
Oct 10, 2025 12:00 AM;Oct 10, 2025 1:00 AM;3673.87;1417.54;5329.47;17588.17;9.79;111.42;0;9329.75;3603.5;6945.25;32.75;2075.75
Oct 10, 2025 1:00 AM;Oct 10, 2025 2:00 AM;3632.51;1443.29;4606.55;17585.29;9.81;111.7;0;8771.5;3372.25;6238;6.5;2111.25
Oct 10, 2025 2:00 AM;Oct 10, 2025 3:00 AM;3611.21;1453.23;3948.96;17678.34;10.24;111.87;0;8743;3434.75;6340.25;28.5;2124.5
Oct 10, 2025 3:00 AM;Oct 10, 2025 4:00 AM;3607.5;1479.43;4213.87;17855.02;10.49;112.24;0;8682.25;3479.25;6347.5;3;2154.75
Oct 10, 2025 4:00 AM;Oct 10, 2025 5:00 AM;3657.71;1502.27;4617.43;18042.56;10.52;113.61;0;8806;3488.5;6274.25;11.75;2167
Oct 10, 2025 5:00 AM;Oct 10, 2025 6:00 AM;3771.96;1519.44;4754.83;17709.35;10.78;113.48;0;9176;3495.25;6974.25;89;2128.75
Oct 10, 2025 6:00 AM;Oct 10, 2025 7:00 AM;4107.28;1477.47;5802.18;18025.14;12.69;110.29;0;9738;3611.5;7997.25;651;2131.5
Oct 10, 2025 7:00 AM;Oct 10, 2025 8:00 AM;4392.74;1542.87;5529.32;18027.9;116.4;107.43;0;10218.5;3972;9038.5;2516;2130
Oct 10, 2025 8:00 AM;Oct 10, 2025 9:00 AM;4398.13;1658.23;5743.07;17501.6;2092.62;106.23;0;10518;3998.75;9051.5;2770;2069.5
Oct 10, 2025 9:00 AM;Oct 10, 2025 10:00 AM;4288.28;1744.14;5327.54;16662.37;6110.56;106.04;0;10209.75;3787.25;8678;2222;2076
Oct 10, 2025 10:00 AM;Oct 10, 2025 11:00 AM;4026.79;1906.58;4530.44;15962.02;10128.98;105.18;0;9863;3526.75;8201.5;1852.25;2080.25
Oct 10, 2025 11:00 AM;Oct 10, 2025 12:00 PM;3870.19;2010.46;3252.58;14668.51;12554.53;104.69;0;9816.5;3797.5;7979;2536;2152.25
Oct 10, 2025 12:00 PM;Oct 10, 2025 1:00 PM;3808.65;2134.85;2731.89;13447.08;13270.41;105.11;0;10195.5;3809;7497.5;1269.75;2137
Oct 10, 2025 1:00 PM;Oct 10, 2025 2:00 PM;3663.9;1612.8;3089.3;13458.21;12606.53;106.52;0;10213.75;3708;6705;230.25;2120.5
Oct 10, 2025 2:00 PM;Oct 10, 2025 3:00 PM;3628.75;1595.04;3616.84;14214.98;11032.04;107.52;0;10214.25;3486.25;6553.5;84.25;2146.5
Oct 10, 2025 3:00 PM;Oct 10, 2025 4:00 PM;3705.99;1553.74;4160.23;14738.11;8777.27;105.17;0;10217.75;3499.5;7267.75;136.75;2137.25
Oct 10, 2025 4:00 PM;Oct 10, 2025 5:00 PM;3940.43;1587.08;4343.52;14716.35;5482;106.44;0;11140.75;3851.5;7835.25;242.25;2163.25
Oct 10, 2025 5:00 PM;Oct 10, 2025 6:00 PM;4319.46;1590.83;4425.95;14735.27;2133.85;106.72;0;11187.25;4080.5;8648.25;838;2144.75
Oct 10, 2025 6:00 PM;Oct 10, 2025 7:00 PM;4552.14;1742.41;4788.6;14601.77;203.87;107.86;0;11101.5;4120.25;9167;1845.25;2113.5
Oct 10, 2025 7:00 PM;Oct 10, 2025 8:00 PM;4586.09;1898.48;4755.36;14637.42;48.95;109.46;0;10626.5;4200.75;9141.25;2420;2083.25
Oct 10, 2025 8:00 PM;Oct 10, 2025 9:00 PM;4500.22;1735.83;4719.59;15657.73;15.54;110.18;0;10355;3754;9357.5;1567.5;2092.25
Oct 10, 2025 9:00 PM;Oct 10, 2025 10:00 PM;4269.38;1530.61;4779.68;15483.85;11.69;110.36;0;10115.25;3283.25;8876.25;658.75;2107.5
Oct 10, 2025 10:00 PM;Oct 10, 2025 11:00 PM;4051.95;1527.47;4775.26;14327.95;10.16;110.57;0;10283;3131;7483;381.25;2122.5
Oct 10, 2025 11:00 PM;Oct 11, 2025 12:00 AM;3902.27;1413.43;5053.55;13690.35;8.91;110.78;0;9208;3083;6640;178.5;2129
Oct 11, 2025 12:00 AM;Oct 11, 2025 1:00 AM;3794.99;1368.88;5338.55;13721.23;9.07;108.28;0;7734.5;2795.75;5452.5;44.75;2113.75
Oct 11, 2025 1:00 AM;Oct 11, 2025 2:00 AM;3734.65;1350.73;5035.98;13674.81;8.98;108.95;0;7210.75;2468.75;4846;99.75;2170
Oct 11, 2025 2:00 AM;Oct 11, 2025 3:00 AM;3681.19;1369.82;4475.22;13927.51;9.31;109.26;0;7210.5;1913;4804.25;12;2164.5
Oct 11, 2025 3:00 AM;Oct 11, 2025 4:00 AM;3664.91;1370.02;4181.17;14200.63;9.7;109.13;0;7304.5;1405.75;4421.5;3;2078
Oct 11, 2025 4:00 AM;Oct 11, 2025 5:00 AM;3698.38;1420.87;3908.26;14642.33;9.38;109.18;0;7362.5;1391;4411.75;3;2093.25
Oct 11, 2025 5:00 AM;Oct 11, 2025 6:00 AM;3770.04;1439.06;3612.89;14492.5;9.82;109.69;0;7419.25;1550.5;4106;10.75;2017.5
Oct 11, 2025 6:00 AM;Oct 11, 2025 7:00 AM;4012.69;1434.61;3607.64;14394.22;11.83;108.86;0;8453.25;2176.5;4172.25;119;2034.25
Oct 11, 2025 7:00 AM;Oct 11, 2025 8:00 AM;4206.23;1472.14;3376.96;13828.81;57.85;108.99;0;8940.75;2912;4239.25;395.5;2017
Oct 11, 2025 8:00 AM;Oct 11, 2025 9:00 AM;4267.92;1406.62;3480.09;13680.85;1683.62;108.91;0;9435.75;3075;4362;1259.5;1934.5
Oct 11, 2025 9:00 AM;Oct 11, 2025 10:00 AM;4078.92;1477.74;3164.96;13358.84;5652.01;107.46;0;9144.25;2833.5;4204.25;544;1931.75
Oct 11, 2025 10:00 AM;Oct 11, 2025 11:00 AM;3845.86;1511.29;3020.8;12944.85;10376.93;107.88;0;8118.25;2143;3554.75;385;1920
Oct 11, 2025 11:00 AM;Oct 11, 2025 12:00 PM;3726.52;1434.78;2936.22;13017.47;14243.97;107.77;0;7674.75;1722.5;3073.75;42.5;1914.5
Oct 11, 2025 12:00 PM;Oct 11, 2025 1:00 PM;3628.57;1365.54;2700.53;13348.68;16524.05;109.55;0;7330.5;1576;3010.5;15.5;1917.75
Oct 11, 2025 1:00 PM;Oct 11, 2025 2:00 PM;3628.64;1487.79;3056.18;13016.35;16642.85;109.63;0;7075;1458;2968.5;5;1925.25
Oct 11, 2025 2:00 PM;Oct 11, 2025 3:00 PM;3625.86;1474.71;3079.17;12667.08;14843.23;109.22;0;6694.25;1568.25;2986.25;3;1915.75
Oct 11, 2025 3:00 PM;Oct 11, 2025 4:00 PM;3703.83;1429.86;2812.89;11805.4;11154.29;107.35;0;7676.75;2080.75;3193;87.5;1927.75
Oct 11, 2025 4:00 PM;Oct 11, 2025 5:00 PM;3988.8;1436.97;2644.77;10314.92;6485.49;107.95;0;9441.25;2883.5;4919.25;1096.25;1965.5
Oct 11, 2025 5:00 PM;Oct 11, 2025 6:00 PM;4319.94;1413.25;2374.21;8958.19;2313.51;107.52;0;10464.5;3652.25;7506.25;2258.75;1974
Oct 11, 2025 6:00 PM;Oct 11, 2025 7:00 PM;4599.91;1514.77;2055.86;8290.48;214.98;107.68;0;10761;4176.25;8252.25;3756.25;1967.25
Oct 11, 2025 7:00 PM;Oct 11, 2025 8:00 PM;4647.98;1476.26;1768.59;7730.26;82.4;107.96;0;10863.5;4215.25;8437;4291.75;2023
Oct 11, 2025 8:00 PM;Oct 11, 2025 9:00 PM;4542.34;1401.92;1741.69;7595.65;37.81;107.4;0;11062;4182;8338.5;2499.75;2018.75
